5.884062089577695076e+01,6.202208440361938102e+01,6.493137270967741870e+01,6.871786378552278052e+01,7.026011558247012090e+01,7.259289907365251793e+01
6.620114103419972196e+01,6.706049441694743507e+01,6.883363152959782383e+01,7.314437121766947314e+01,7.435125054766733399e+01,7.653683547913448137e+01
6.645006397877983773e+01,6.901439295796001261e+01,7.168075231312435847e+01,7.623119267212724992e+01,7.813997806179774841e+01,7.989543285781989823e+01
6.721894346521145280e+01,6.948757811159516962e+01,7.259466068464732302e+01,7.744287055555554389e+01,7.890293081547859799e+01,8.095479010990337088e+01
6.763001160390514599e+01,7.274709929477882042e+01,7.462332524144625268e+01,7.902172601229050031e+01,8.007022590078327084e+01,8.484239760772118188e+01
7.475279679298803615e+01,7.677328458413133205e+01,7.832640175714286102e+01,8.279432248404255290e+01,8.407096390435637545e+01,8.614822882656612535e+01
7.586526891428570707e+01,7.755470100642398279e+01,7.876797403064516345e+01,8.405950843432688657e+01,8.582112847965738922e+01,8.900713598531518755e+01
7.736100465116278713e+01,7.878564784812286348e+01,8.038557424065419355e+01,8.556697499999998513e+01,8.679354664655171803e+01,9.102853372456395675e+01
7.756482724137931939e+01,8.045601193029490616e+01,8.143820999999999799e+01,8.616082719449225635e+01,8.868854399999999316e+01,9.239528199999999458e+01
7.879379199999999628e+01,8.088619266932269625e+01,8.229185999999999979e+01,8.866578000000001225e+01,9.019800293877548825e+01,9.309999999999999432e+01
