5.846122147653064616e+01,6.669310708505435059e+01,6.882047166883393174e+01,7.218371865336598603e+01,7.623305173957496095e+01,8.108114864474924843e+01
6.604615557635160883e+01,7.435546861057275692e+01,7.629373674096588331e+01,7.662345808881298126e+01,7.904623434095495327e+01,8.771948876951259422e+01
6.607016955111731704e+01,7.520566067401767896e+01,7.753543887478551255e+01,7.774961274275123913e+01,8.392264294988075335e+01,8.776332677909415736e+01
6.630963814071272111e+01,7.527451970461713415e+01,7.806505687207636868e+01,7.909283066203742862e+01,8.426820648738844000e+01,8.849865498196527369e+01
6.664033512044623819e+01,7.719335319463684186e+01,8.011128458503574734e+01,8.054652533879077225e+01,8.426973750081370440e+01,8.916419611809192247e+01
6.898754590796146147e+01,7.822845257099031357e+01,8.066851077207580545e+01,8.067163219742435842e+01,8.457882313638961591e+01,8.919830592563192795e+01
6.960915919566895127e+01,7.841715468834082969e+01,8.149714041987236612e+01,8.199290497958890001e+01,8.495490720894002834e+01,8.934220124792136630e+01
6.968731030322580011e+01,7.843523434313931375e+01,8.202327435695082158e+01,8.203126356566626498e+01,8.589026522653101381e+01,9.012254937041403480e+01
7.044873034991624650e+01,7.900368518461969813e+01,8.234052816265871400e+01,8.308553000090174123e+01,8.636213117689717933e+01,9.147736500994274422e+01
7.185735625991871700e+01,8.000208189663192115e+01,8.291280044267220717e+01,8.350812792416371622e+01,8.640511086708451671e+01,9.187970915235588620e+01
