4.450259620057400411e+01,4.146230236062889674e+01,3.795446607741935452e+01,3.562221182198392455e+01,3.413114164143425455e+01,2.962933253064296935e+01
3.756028743365254030e+01,3.670694908962263980e+01,3.422564098282873601e+01,3.147527328028859017e+01,3.029570261156186461e+01,2.580612887226759256e+01
3.732550783819629459e+01,3.486282012956583287e+01,3.150505890079227811e+01,2.858340897032289263e+01,2.674377056706460110e+01,2.255034569905214425e+01
3.660031468622101158e+01,3.441621841152814909e+01,3.063176867911478496e+01,2.744825811111113012e+01,2.602850236048880106e+01,2.152341775060386908e+01
3.621260269177128066e+01,3.133981639593909563e+01,2.869326699150691695e+01,2.596911984111733318e+01,2.493416321801566937e+01,1.775481864557640677e+01
2.949452120661355536e+01,2.753982129138167068e+01,2.515477165428572448e+01,2.243479262021277520e+01,2.118347133966589979e+01,1.648896185179815177e+01
2.844525772857143409e+01,2.680230466809422296e+01,2.473282481516129394e+01,2.124951315099902160e+01,1.954269205032119316e+01,1.371757225913323452e+01
2.703450697674418279e+01,2.564051214334472206e+01,2.318711794781933122e+01,1.983725499999999897e+01,1.863105001885776346e+01,1.175805404251453012e+01
2.684226521551723010e+01,2.406398873994638166e+01,2.218126600000000792e+01,1.928090925989671689e+01,1.685448999999999842e+01,1.043314499999999612e+01
2.568312800000001062e+01,2.365797545816734271e+01,2.136555599999999799e+01,1.693416399999999555e+01,1.543937224489798155e+01,9.750000000000000000e+00
