5.380378378993951571e+01,5.665930405851648288e+01,6.342293247673141110e+01,6.921466179033809851e+01,7.353679523870682999e+01,7.748267071618104751e+01
6.340722916923076014e+01,6.631831365335287387e+01,7.116066446619021235e+01,7.287353155208904809e+01,7.679953839982405839e+01,7.883643972264981414e+01
6.385982581736262631e+01,6.730317253847563563e+01,7.279483490203408280e+01,7.691702125151182656e+01,8.100438992853214870e+01,8.200047922729271477e+01
6.421353354725273732e+01,6.802811022196260637e+01,7.517559474122388963e+01,7.878418291464701895e+01,8.133558428147334496e+01,8.269482561810517041e+01
6.485628619945053686e+01,6.861751275700933661e+01,7.585644499358740234e+01,7.940200942759759073e+01,8.208280146190213600e+01,8.343014742769958048e+01
6.510993497472526315e+01,7.113808072429905849e+01,8.056613125508521023e+01,8.245365257347539512e+01,8.552831805762039608e+01,8.675527401642384007e+01
7.195655004410143363e+01,7.461938862059470523e+01,8.101935869948566449e+01,8.402593364811549748e+01,8.703721884816752663e+01,8.925113086581558264e+01
7.266130718061674543e+01,7.655992499999999268e+01,8.206098726969585755e+01,8.438948956454805739e+01,8.723213151832460710e+01,9.060726141531962696e+01
7.293284999999998774e+01,7.691386499999998705e+01,8.312976546353976914e+01,8.538135472779370616e+01,8.868854399999999316e+01,9.145247299999999768e+01
7.342148799999999653e+01,7.765847663551402036e+01,8.320621400000000278e+01,8.679913200000001439e+01,9.033084376030784313e+01,9.215000000000000568e+01
