2.776644045000001881e+01,2.436021790000000919e+01,1.556581925000001831e+01,1.378918240000001560e+01,1.199404855000000225e+01,1.109694405000001893e+01
2.662783400000000711e+01,2.316011800000001131e+01,1.421766000000000929e+01,1.240412800000000004e+01,1.057162599999999486e+01,9.651580999999993082e+00
2.657027350000001320e+01,2.309187700000001087e+01,1.413277750000000310e+01,1.230875200000001257e+01,1.046555650000000526e+01,9.535811500000008323e+00
2.638156469999999842e+01,2.289690640000000599e+01,1.391802050000001145e+01,1.209235840000000906e+01,1.024753930000001390e+01,9.318424800000002506e+00
2.623296150000000182e+01,2.275957300000000316e+01,1.378469750000000715e+01,1.197620800000001395e+01,1.014894850000001725e+01,9.238603499999996416e+00
2.604534000000001015e+01,2.253937000000000523e+01,1.351295000000001778e+01,1.167280000000000939e+01,9.813280000000005998e+00,8.873835000000013906e+00
2.568312800000001062e+01,2.218126600000000792e+01,1.313637000000001365e+01,1.131145600000000684e+01,9.467572000000004095e+00,8.547527000000002317e+00
2.504521075000000963e+01,2.150537050000001216e+01,1.237325875000001929e+01,1.052365600000001677e+01,8.654736249999999131e+00,7.849999999999994316e+00
2.409235000000001037e+01,2.051020000000001176e+01,1.126525000000000887e+01,9.395200000000002660e+00,7.849999999999994316e+00,7.849999999999994316e+00
2.377973050000001365e+01,2.017467100000000357e+01,1.088178249999999991e+01,8.994736000000003173e+00,7.849999999999994316e+00,7.849999999999994316e+00
